model,group,context,trial_total,accuracy,run
ActorCritic+novel,no pain,Loss Avoid,9,1.0,22
ActorCritic+novel,no pain,Loss Avoid,10,1.0,22
ActorCritic+novel,no pain,Loss Avoid,11,1.0,22
ActorCritic+novel,no pain,Loss Avoid,12,1.0,22
ActorCritic+novel,no pain,Loss Avoid,13,1.0,22
ActorCritic+novel,no pain,Loss Avoid,14,1.0,22
ActorCritic+novel,no pain,Loss Avoid,15,1.0,22
ActorCritic+novel,no pain,Loss Avoid,16,1.0,22
ActorCritic+novel,no pain,Loss Avoid,17,1.0,22
ActorCritic+novel,no pain,Loss Avoid,18,1.0,22
ActorCritic+novel,no pain,Loss Avoid,19,1.0,22
ActorCritic+novel,no pain,Loss Avoid,20,1.0,22
ActorCritic+novel,no pain,Loss Avoid,21,1.0,22
ActorCritic+novel,no pain,Loss Avoid,22,1.0,22
ActorCritic+novel,no pain,Loss Avoid,23,1.0,22
ActorCritic+novel,no pain,Loss Avoid,24,1.0,22
ActorCritic+novel,no pain,Reward,1,0.5,22
ActorCritic+novel,no pain,Reward,2,0.5,22
ActorCritic+novel,no pain,Reward,3,1.0,22
ActorCritic+novel,no pain,Reward,4,1.0,22
ActorCritic+novel,no pain,Reward,5,0.5,22
ActorCritic+novel,no pain,Reward,6,0.5,22
ActorCritic+novel,no pain,Reward,7,0.5,22
ActorCritic+novel,no pain,Reward,8,0.5,22
ActorCritic+novel,no pain,Reward,9,1.0,22
ActorCritic+novel,no pain,Reward,10,1.0,22
ActorCritic+novel,no pain,Reward,11,1.0,22
ActorCritic+novel,no pain,Reward,12,1.0,22
ActorCritic+novel,no pain,Reward,13,1.0,22
ActorCritic+novel,no pain,Reward,14,1.0,22
ActorCritic+novel,no pain,Reward,15,1.0,22
ActorCritic+novel,no pain,Reward,16,1.0,22
ActorCritic+novel,no pain,Reward,17,1.0,22
ActorCritic+novel,no pain,Reward,18,1.0,22
ActorCritic+novel,no pain,Reward,19,1.0,22
ActorCritic+novel,no pain,Reward,20,1.0,22
ActorCritic+novel,no pain,Reward,21,1.0,22
ActorCritic+novel,no pain,Reward,22,1.0,22
ActorCritic+novel,no pain,Reward,23,1.0,22
ActorCritic+novel,no pain,Reward,24,0.5,22
ActorCritic+novel,no pain,Loss Avoid,1,0.0,33
ActorCritic+novel,no pain,Loss Avoid,2,0.0,33
ActorCritic+novel,no pain,Loss Avoid,3,1.0,33
ActorCritic+novel,no pain,Loss Avoid,4,1.0,33
ActorCritic+novel,no pain,Loss Avoid,5,1.0,33
ActorCritic+novel,no pain,Loss Avoid,6,0.5,33
ActorCritic+novel,no pain,Loss Avoid,7,0.5,33
ActorCritic+novel,no pain,Loss Avoid,8,0.0,33
ActorCritic+novel,no pain,Loss Avoid,9,0.0,33
ActorCritic+novel,no pain,Loss Avoid,10,0.0,33
ActorCritic+novel,no pain,Loss Avoid,11,1.0,33
ActorCritic+novel,no pain,Loss Avoid,12,0.5,33
ActorCritic+novel,no pain,Loss Avoid,13,0.5,33
ActorCritic+novel,no pain,Loss Avoid,14,0.5,33
ActorCritic+novel,no pain,Loss Avoid,15,0.0,33
ActorCritic+novel,no pain,Loss Avoid,16,1.0,33
ActorCritic+novel,no pain,Loss Avoid,17,1.0,33
ActorCritic+novel,no pain,Loss Avoid,18,0.5,33
ActorCritic+novel,no pain,Loss Avoid,19,0.5,33
ActorCritic+novel,no pain,Loss Avoid,20,0.0,33
ActorCritic+novel,no pain,Loss Avoid,21,0.5,33
ActorCritic+novel,no pain,Loss Avoid,22,0.0,33
ActorCritic+novel,no pain,Loss Avoid,23,0.0,33
ActorCritic+novel,no pain,Loss Avoid,24,0.0,33
ActorCritic+novel,no pain,Reward,1,0.5,33
ActorCritic+novel,no pain,Reward,2,0.0,33
ActorCritic+novel,no pain,Reward,3,0.0,33
ActorCritic+novel,no pain,Reward,4,0.5,33
ActorCritic+novel,no pain,Reward,5,1.0,33
ActorCritic+novel,no pain,Reward,6,0.0,33
ActorCritic+novel,no pain,Reward,7,0.5,33
ActorCritic+novel,no pain,Reward,8,0.0,33
ActorCritic+novel,no pain,Reward,9,0.5,33
ActorCritic+novel,no pain,Reward,10,0.5,33
ActorCritic+novel,no pain,Reward,11,0.5,33
ActorCritic+novel,no pain,Reward,12,0.0,33
ActorCritic+novel,no pain,Reward,13,0.5,33
ActorCritic+novel,no pain,Reward,14,1.0,33
ActorCritic+novel,no pain,Reward,15,0.5,33
ActorCritic+novel,no pain,Reward,16,0.5,33
ActorCritic+novel,no pain,Reward,17,0.0,33
ActorCritic+novel,no pain,Reward,18,1.0,33
ActorCritic+novel,no pain,Reward,19,0.5,33
ActorCritic+novel,no pain,Reward,20,0.5,33
ActorCritic+novel,no pain,Reward,21,0.0,33
ActorCritic+novel,no pain,Reward,22,1.0,33
ActorCritic+novel,no pain,Reward,23,0.5,33
ActorCritic+novel,no pain,Reward,24,0.5,33
ActorCritic+novel,no pain,Loss Avoid,1,0.5,181
ActorCritic+novel,no pain,Loss Avoid,2,0.5,181
ActorCritic+novel,no pain,Loss Avoid,3,0.5,181
ActorCritic+novel,no pain,Loss Avoid,4,0.5,181
ActorCritic+novel,no pain,Loss Avoid,5,1.0,181
ActorCritic+novel,no pain,Loss Avoid,6,1.0,181
ActorCritic+novel,no pain,Loss Avoid,7,0.0,181
ActorCritic+novel,no pain,Loss Avoid,8,0.5,181
ActorCritic+novel,no pain,Loss Avoid,9,1.0,181
ActorCritic+novel,no pain,Loss Avoid,10,1.0,181
ActorCritic+novel,no pain,Loss Avoid,11,1.0,181
ActorCritic+novel,no pain,Loss Avoid,12,1.0,181
ActorCritic+novel,no pain,Loss Avoid,13,0.5,181
ActorCritic+novel,no pain,Loss Avoid,14,1.0,181
ActorCritic+novel,no pain,Loss Avoid,15,1.0,181
ActorCritic+novel,no pain,Loss Avoid,16,1.0,181
ActorCritic+novel,no pain,Loss Avoid,17,0.5,181
ActorCritic+novel,no pain,Loss Avoid,18,1.0,181
ActorCritic+novel,no pain,Loss Avoid,19,1.0,181
ActorCritic+novel,no pain,Loss Avoid,20,1.0,181
ActorCritic+novel,no pain,Loss Avoid,21,1.0,181
ActorCritic+novel,no pain,Loss Avoid,22,0.0,181
ActorCritic+novel,no pain,Loss Avoid,23,0.5,181
ActorCritic+novel,no pain,Loss Avoid,24,0.5,181
ActorCritic+novel,no pain,Reward,1,0.0,181
ActorCritic+novel,no pain,Reward,2,0.5,181
ActorCritic+novel,no pain,Reward,3,0.5,181
ActorCritic+novel,no pain,Reward,4,0.5,181
ActorCritic+novel,no pain,Reward,5,0.0,181
ActorCritic+novel,no pain,Reward,6,0.0,181
ActorCritic+novel,no pain,Reward,7,0.5,181
ActorCritic+novel,no pain,Reward,8,0.0,181
ActorCritic+novel,no pain,Reward,9,0.5,181
ActorCritic+novel,no pain,Reward,10,0.5,181
ActorCritic+novel,no pain,Reward,11,1.0,181
ActorCritic+novel,no pain,Reward,12,0.5,181
ActorCritic+novel,no pain,Reward,13,0.0,181
ActorCritic+novel,no pain,Reward,14,0.5,181
ActorCritic+novel,no pain,Reward,15,0.5,181
ActorCritic+novel,no pain,Reward,16,0.5,181
ActorCritic+novel,no pain,Reward,17,0.5,181
ActorCritic+novel,no pain,Reward,18,0.0,181
ActorCritic+novel,no pain,Reward,19,1.0,181
ActorCritic+novel,no pain,Reward,20,0.5,181
ActorCritic+novel,no pain,Reward,21,0.5,181
ActorCritic+novel,no pain,Reward,22,0.5,181
ActorCritic+novel,no pain,Reward,23,0.5,181
ActorCritic+novel,no pain,Reward,24,1.0,181
ActorCritic+novel,no pain,Loss Avoid,1,0.0,20
ActorCritic+novel,no pain,Loss Avoid,2,0.0,20
ActorCritic+novel,no pain,Loss Avoid,3,1.0,20
ActorCritic+novel,no pain,Loss Avoid,4,0.5,20
ActorCritic+novel,no pain,Loss Avoid,5,1.0,20
ActorCritic+novel,no pain,Loss Avoid,6,1.0,20
ActorCritic+novel,no pain,Loss Avoid,7,1.0,20
ActorCritic+novel,no pain,Loss Avoid,8,0.0,20
ActorCritic+novel,no pain,Loss Avoid,9,1.0,20
ActorCritic+novel,no pain,Loss Avoid,10,1.0,20
ActorCritic+novel,no pain,Loss Avoid,11,0.5,20
ActorCritic+novel,no pain,Loss Avoid,12,1.0,20
ActorCritic+novel,no pain,Loss Avoid,13,0.5,20
ActorCritic+novel,no pain,Loss Avoid,14,0.5,20
ActorCritic+novel,no pain,Loss Avoid,15,1.0,20
ActorCritic+novel,no pain,Loss Avoid,16,1.0,20
ActorCritic+novel,no pain,Loss Avoid,17,1.0,20
ActorCritic+novel,no pain,Loss Avoid,18,0.5,20
ActorCritic+novel,no pain,Loss Avoid,19,1.0,20
ActorCritic+novel,no pain,Loss Avoid,20,1.0,20
ActorCritic+novel,no pain,Loss Avoid,21,1.0,20
ActorCritic+novel,no pain,Loss Avoid,22,1.0,20
ActorCritic+novel,no pain,Loss Avoid,23,1.0,20
ActorCritic+novel,no pain,Loss Avoid,24,0.5,20
ActorCritic+novel,no pain,Reward,1,0.5,20
ActorCritic+novel,no pain,Reward,2,0.0,20
ActorCritic+novel,no pain,Reward,3,0.5,20
ActorCritic+novel,no pain,Reward,4,1.0,20
ActorCritic+novel,no pain,Reward,5,0.5,20
ActorCritic+novel,no pain,Reward,6,1.0,20
ActorCritic+novel,no pain,Reward,7,0.0,20
ActorCritic+novel,no pain,Reward,8,1.0,20
ActorCritic+novel,no pain,Reward,9,1.0,20
ActorCritic+novel,no pain,Reward,10,0.5,20
ActorCritic+novel,no pain,Reward,11,1.0,20
ActorCritic+novel,no pain,Reward,12,1.0,20
ActorCritic+novel,no pain,Reward,13,0.5,20
ActorCritic+novel,no pain,Reward,14,1.0,20
ActorCritic+novel,no pain,Reward,15,0.5,20
ActorCritic+novel,no pain,Reward,16,1.0,20
ActorCritic+novel,no pain,Reward,17,1.0,20
ActorCritic+novel,no pain,Reward,18,1.0,20
ActorCritic+novel,no pain,Reward,19,0.5,20
ActorCritic+novel,no pain,Reward,20,0.5,20
ActorCritic+novel,no pain,Reward,21,1.0,20
ActorCritic+novel,no pain,Reward,22,1.0,20
ActorCritic+novel,no pain,Reward,23,0.5,20
ActorCritic+novel,no pain,Reward,24,0.5,20
ActorCritic+novel,no pain,Loss Avoid,1,0.5,117
ActorCritic+novel,no pain,Loss Avoid,2,0.5,117
ActorCritic+novel,no pain,Loss Avoid,3,1.0,117
ActorCritic+novel,no pain,Loss Avoid,4,0.0,117
ActorCritic+novel,no pain,Loss Avoid,5,0.5,117
ActorCritic+novel,no pain,Loss Avoid,6,0.5,117
ActorCritic+novel,no pain,Loss Avoid,7,0.0,117
ActorCritic+novel,no pain,Loss Avoid,8,1.0,117
ActorCritic+novel,no pain,Loss Avoid,9,1.0,117
ActorCritic+novel,no pain,Loss Avoid,10,1.0,117
ActorCritic+novel,no pain,Loss Avoid,11,0.5,117
ActorCritic+novel,no pain,Loss Avoid,12,1.0,117
ActorCritic+novel,no pain,Loss Avoid,13,0.5,117
ActorCritic+novel,no pain,Loss Avoid,14,0.5,117
ActorCritic+novel,no pain,Loss Avoid,15,0.5,117
ActorCritic+novel,no pain,Loss Avoid,16,1.0,117
ActorCritic+novel,no pain,Loss Avoid,17,1.0,117
ActorCritic+novel,no pain,Loss Avoid,18,1.0,117
ActorCritic+novel,no pain,Loss Avoid,19,1.0,117
ActorCritic+novel,no pain,Loss Avoid,20,1.0,117
ActorCritic+novel,no pain,Loss Avoid,21,0.5,117
ActorCritic+novel,no pain,Loss Avoid,22,0.5,117
ActorCritic+novel,no pain,Loss Avoid,23,1.0,117
ActorCritic+novel,no pain,Loss Avoid,24,1.0,117
ActorCritic+novel,no pain,Reward,1,0.5,117
ActorCritic+novel,no pain,Reward,2,0.5,117
ActorCritic+novel,no pain,Reward,3,1.0,117
ActorCritic+novel,no pain,Reward,4,0.5,117
ActorCritic+novel,no pain,Reward,5,1.0,117
ActorCritic+novel,no pain,Reward,6,0.5,117
ActorCritic+novel,no pain,Reward,7,1.0,117
ActorCritic+novel,no pain,Reward,8,0.5,117
ActorCritic+novel,no pain,Reward,9,1.0,117
ActorCritic+novel,no pain,Reward,10,0.5,117
ActorCritic+novel,no pain,Reward,11,0.5,117
ActorCritic+novel,no pain,Reward,12,0.5,117
ActorCritic+novel,no pain,Reward,13,0.5,117
ActorCritic+novel,no pain,Reward,14,0.5,117
ActorCritic+novel,no pain,Reward,15,0.5,117
ActorCritic+novel,no pain,Reward,16,0.0,117
ActorCritic+novel,no pain,Reward,17,1.0,117
ActorCritic+novel,no pain,Reward,18,0.5,117
ActorCritic+novel,no pain,Reward,19,1.0,117
ActorCritic+novel,no pain,Reward,20,1.0,117
ActorCritic+novel,no pain,Reward,21,1.0,117
ActorCritic+novel,no pain,Reward,22,1.0,117
ActorCritic+novel,no pain,Reward,23,1.0,117
ActorCritic+novel,no pain,Reward,24,1.0,117
ActorCritic+novel,no pain,Loss Avoid,1,1.0,155
ActorCritic+novel,no pain,Loss Avoid,2,0.5,155
ActorCritic+novel,no pain,Loss Avoid,3,1.0,155
ActorCritic+novel,no pain,Loss Avoid,4,0.5,155
ActorCritic+novel,no pain,Loss Avoid,5,0.5,155
ActorCritic+novel,no pain,Loss Avoid,6,1.0,155
ActorCritic+novel,no pain,Loss Avoid,7,0.5,155
ActorCritic+novel,no pain,Loss Avoid,8,0.5,155
ActorCritic+novel,no pain,Loss Avoid,9,1.0,155
ActorCritic+novel,no pain,Loss Avoid,10,0.5,155
ActorCritic+novel,no pain,Loss Avoid,11,0.5,155
ActorCritic+novel,no pain,Loss Avoid,12,1.0,155
ActorCritic+novel,no pain,Loss Avoid,13,0.5,155
ActorCritic+novel,no pain,Loss Avoid,14,1.0,155
ActorCritic+novel,no pain,Loss Avoid,15,1.0,155
ActorCritic+novel,no pain,Loss Avoid,16,0.0,155
ActorCritic+novel,no pain,Loss Avoid,17,1.0,155
ActorCritic+novel,no pain,Loss Avoid,18,1.0,155
ActorCritic+novel,no pain,Loss Avoid,19,0.5,155
ActorCritic+novel,no pain,Loss Avoid,20,0.5,155
ActorCritic+novel,no pain,Loss Avoid,21,0.5,155
ActorCritic+novel,no pain,Loss Avoid,22,1.0,155
ActorCritic+novel,no pain,Loss Avoid,23,0.5,155
ActorCritic+novel,no pain,Loss Avoid,24,0.0,155
ActorCritic+novel,no pain,Reward,1,0.5,155
ActorCritic+novel,no pain,Reward,2,0.0,155
ActorCritic+novel,no pain,Reward,3,0.5,155
ActorCritic+novel,no pain,Reward,4,0.5,155
ActorCritic+novel,no pain,Reward,5,0.5,155
ActorCritic+novel,no pain,Reward,6,1.0,155
ActorCritic+novel,no pain,Reward,7,1.0,155
ActorCritic+novel,no pain,Reward,8,1.0,155
ActorCritic+novel,no pain,Reward,9,0.5,155
ActorCritic+novel,no pain,Reward,10,0.5,155
ActorCritic+novel,no pain,Reward,11,0.5,155
ActorCritic+novel,no pain,Reward,12,0.5,155
ActorCritic+novel,no pain,Reward,13,0.5,155
ActorCritic+novel,no pain,Reward,14,0.5,155
ActorCritic+novel,no pain,Reward,15,0.0,155
ActorCritic+novel,no pain,Reward,16,0.5,155
ActorCritic+novel,no pain,Reward,17,0.0,155
ActorCritic+novel,no pain,Reward,18,0.5,155
ActorCritic+novel,no pain,Reward,19,0.0,155
ActorCritic+novel,no pain,Reward,20,0.5,155
ActorCritic+novel,no pain,Reward,21,1.0,155
ActorCritic+novel,no pain,Reward,22,0.5,155
ActorCritic+novel,no pain,Reward,23,1.0,155
ActorCritic+novel,no pain,Reward,24,0.5,155
ActorCritic+novel,no pain,Loss Avoid,1,0.0,14
ActorCritic+novel,no pain,Loss Avoid,2,0.5,14
ActorCritic+novel,no pain,Loss Avoid,3,1.0,14
ActorCritic+novel,no pain,Loss Avoid,4,1.0,14
ActorCritic+novel,no pain,Loss Avoid,5,0.5,14
ActorCritic+novel,no pain,Loss Avoid,6,1.0,14
ActorCritic+novel,no pain,Loss Avoid,7,0.5,14
ActorCritic+novel,no pain,Loss Avoid,8,1.0,14
ActorCritic+novel,no pain,Loss Avoid,9,1.0,14
ActorCritic+novel,no pain,Loss Avoid,10,0.5,14
ActorCritic+novel,no pain,Loss Avoid,11,1.0,14
ActorCritic+novel,no pain,Loss Avoid,12,1.0,14
ActorCritic+novel,no pain,Loss Avoid,13,1.0,14
ActorCritic+novel,no pain,Loss Avoid,14,1.0,14
ActorCritic+novel,no pain,Loss Avoid,15,1.0,14
ActorCritic+novel,no pain,Loss Avoid,16,1.0,14
ActorCritic+novel,no pain,Loss Avoid,17,1.0,14
ActorCritic+novel,no pain,Loss Avoid,18,1.0,14
ActorCritic+novel,no pain,Loss Avoid,19,1.0,14
ActorCritic+novel,no pain,Loss Avoid,20,1.0,14
ActorCritic+novel,no pain,Loss Avoid,21,1.0,14
ActorCritic+novel,no pain,Loss Avoid,22,1.0,14
ActorCritic+novel,no pain,Loss Avoid,23,1.0,14
ActorCritic+novel,no pain,Loss Avoid,24,1.0,14
ActorCritic+novel,no pain,Reward,1,0.5,14
ActorCritic+novel,no pain,Reward,2,0.5,14
ActorCritic+novel,no pain,Reward,3,0.5,14
ActorCritic+novel,no pain,Reward,4,0.5,14
ActorCritic+novel,no pain,Reward,5,1.0,14
ActorCritic+novel,no pain,Reward,6,1.0,14
ActorCritic+novel,no pain,Reward,7,1.0,14
ActorCritic+novel,no pain,Reward,8,0.5,14
ActorCritic+novel,no pain,Reward,9,0.5,14
ActorCritic+novel,no pain,Reward,10,0.5,14
ActorCritic+novel,no pain,Reward,11,1.0,14
ActorCritic+novel,no pain,Reward,12,1.0,14
ActorCritic+novel,no pain,Reward,13,1.0,14
ActorCritic+novel,no pain,Reward,14,1.0,14
ActorCritic+novel,no pain,Reward,15,1.0,14
ActorCritic+novel,no pain,Reward,16,1.0,14
ActorCritic+novel,no pain,Reward,17,1.0,14
ActorCritic+novel,no pain,Reward,18,1.0,14
ActorCritic+novel,no pain,Reward,19,1.0,14
ActorCritic+novel,no pain,Reward,20,1.0,14
ActorCritic+novel,no pain,Reward,21,1.0,14
ActorCritic+novel,no pain,Reward,22,1.0,14
ActorCritic+novel,no pain,Reward,23,1.0,14
ActorCritic+novel,no pain,Reward,24,1.0,14
ActorCritic+novel,no pain,Loss Avoid,1,1.0,59
ActorCritic+novel,no pain,Loss Avoid,2,0.5,59
ActorCritic+novel,no pain,Loss Avoid,3,0.0,59
ActorCritic+novel,no pain,Loss Avoid,4,0.5,59
ActorCritic+novel,no pain,Loss Avoid,5,1.0,59
ActorCritic+novel,no pain,Loss Avoid,6,0.0,59
ActorCritic+novel,no pain,Loss Avoid,7,0.5,59
ActorCritic+novel,no pain,Loss Avoid,8,0.5,59
ActorCritic+novel,no pain,Loss Avoid,9,0.0,59
ActorCritic+novel,no pain,Loss Avoid,10,1.0,59
ActorCritic+novel,no pain,Loss Avoid,11,0.5,59
ActorCritic+novel,no pain,Loss Avoid,12,0.5,59
ActorCritic+novel,no pain,Loss Avoid,13,1.0,59
ActorCritic+novel,no pain,Loss Avoid,14,0.5,59
ActorCritic+novel,no pain,Loss Avoid,15,1.0,59
ActorCritic+novel,no pain,Loss Avoid,16,1.0,59
ActorCritic+novel,no pain,Loss Avoid,17,1.0,59
ActorCritic+novel,no pain,Loss Avoid,18,0.0,59
ActorCritic+novel,no pain,Loss Avoid,19,0.5,59
ActorCritic+novel,no pain,Loss Avoid,20,0.5,59
ActorCritic+novel,no pain,Loss Avoid,21,0.5,59
ActorCritic+novel,no pain,Loss Avoid,22,0.5,59
ActorCritic+novel,no pain,Loss Avoid,23,1.0,59
ActorCritic+novel,no pain,Loss Avoid,24,0.5,59
ActorCritic+novel,no pain,Reward,1,0.5,59
ActorCritic+novel,no pain,Reward,2,0.5,59
ActorCritic+novel,no pain,Reward,3,1.0,59
ActorCritic+novel,no pain,Reward,4,0.5,59
ActorCritic+novel,no pain,Reward,5,0.5,59
ActorCritic+novel,no pain,Reward,6,0.0,59
ActorCritic+novel,no pain,Reward,7,1.0,59
ActorCritic+novel,no pain,Reward,8,0.0,59
ActorCritic+novel,no pain,Reward,9,0.5,59
ActorCritic+novel,no pain,Reward,10,0.0,59
ActorCritic+novel,no pain,Reward,11,1.0,59
ActorCritic+novel,no pain,Reward,12,0.0,59
ActorCritic+novel,no pain,Reward,13,0.0,59
ActorCritic+novel,no pain,Reward,14,0.0,59
ActorCritic+novel,no pain,Reward,15,1.0,59
ActorCritic+novel,no pain,Reward,16,0.5,59
ActorCritic+novel,no pain,Reward,17,0.5,59
ActorCritic+novel,no pain,Reward,18,0.0,59
ActorCritic+novel,no pain,Reward,19,0.0,59
ActorCritic+novel,no pain,Reward,20,0.5,59
ActorCritic+novel,no pain,Reward,21,0.5,59
ActorCritic+novel,no pain,Reward,22,1.0,59
ActorCritic+novel,no pain,Reward,23,0.5,59
ActorCritic+novel,no pain,Reward,24,1.0,59
ActorCritic+novel,no pain,Loss Avoid,1,0.5,53
ActorCritic+novel,no pain,Loss Avoid,2,1.0,53
ActorCritic+novel,no pain,Loss Avoid,3,1.0,53
ActorCritic+novel,no pain,Loss Avoid,4,0.5,53
ActorCritic+novel,no pain,Loss Avoid,5,0.5,53
ActorCritic+novel,no pain,Loss Avoid,6,0.5,53
ActorCritic+novel,no pain,Loss Avoid,7,0.5,53
ActorCritic+novel,no pain,Loss Avoid,8,0.5,53
ActorCritic+novel,no pain,Loss Avoid,9,0.5,53
ActorCritic+novel,no pain,Loss Avoid,10,0.5,53
ActorCritic+novel,no pain,Loss Avoid,11,0.0,53
ActorCritic+novel,no pain,Loss Avoid,12,0.5,53
ActorCritic+novel,no pain,Loss Avoid,13,1.0,53
ActorCritic+novel,no pain,Loss Avoid,14,1.0,53
ActorCritic+novel,no pain,Loss Avoid,15,0.5,53
ActorCritic+novel,no pain,Loss Avoid,16,0.5,53
ActorCritic+novel,no pain,Loss Avoid,17,0.5,53
ActorCritic+novel,no pain,Loss Avoid,18,0.5,53
ActorCritic+novel,no pain,Loss Avoid,19,0.5,53
ActorCritic+novel,no pain,Loss Avoid,20,0.5,53
ActorCritic+novel,no pain,Loss Avoid,21,0.5,53
ActorCritic+novel,no pain,Loss Avoid,22,1.0,53
ActorCritic+novel,no pain,Loss Avoid,23,1.0,53
ActorCritic+novel,no pain,Loss Avoid,24,1.0,53
ActorCritic+novel,no pain,Reward,1,0.5,53
ActorCritic+novel,no pain,Reward,2,0.5,53
ActorCritic+novel,no pain,Reward,3,0.0,53
ActorCritic+novel,no pain,Reward,4,1.0,53
ActorCritic+novel,no pain,Reward,5,0.5,53
ActorCritic+novel,no pain,Reward,6,1.0,53
ActorCritic+novel,no pain,Reward,7,0.5,53
ActorCritic+novel,no pain,Reward,8,0.5,53
ActorCritic+novel,no pain,Reward,9,1.0,53
ActorCritic+novel,no pain,Reward,10,1.0,53
ActorCritic+novel,no pain,Reward,11,0.0,53
ActorCritic+novel,no pain,Reward,12,1.0,53
ActorCritic+novel,no pain,Reward,13,0.5,53
ActorCritic+novel,no pain,Reward,14,1.0,53
ActorCritic+novel,no pain,Reward,15,0.5,53
ActorCritic+novel,no pain,Reward,16,0.5,53
ActorCritic+novel,no pain,Reward,17,0.0,53
ActorCritic+novel,no pain,Reward,18,0.5,53
ActorCritic+novel,no pain,Reward,19,1.0,53
ActorCritic+novel,no pain,Reward,20,1.0,53
ActorCritic+novel,no pain,Reward,21,1.0,53
ActorCritic+novel,no pain,Reward,22,1.0,53
ActorCritic+novel,no pain,Reward,23,0.5,53
ActorCritic+novel,no pain,Reward,24,0.5,53
ActorCritic+novel,no pain,Loss Avoid,1,0.5,198
ActorCritic+novel,no pain,Loss Avoid,2,1.0,198
ActorCritic+novel,no pain,Loss Avoid,3,0.5,198
ActorCritic+novel,no pain,Loss Avoid,4,0.5,198
ActorCritic+novel,no pain,Loss Avoid,5,0.5,198
ActorCritic+novel,no pain,Loss Avoid,6,0.5,198
ActorCritic+novel,no pain,Loss Avoid,7,0.5,198
ActorCritic+novel,no pain,Loss Avoid,8,0.0,198
ActorCritic+novel,no pain,Loss Avoid,9,0.5,198
ActorCritic+novel,no pain,Loss Avoid,10,0.5,198
ActorCritic+novel,no pain,Loss Avoid,11,0.5,198
ActorCritic+novel,no pain,Loss Avoid,12,1.0,198
ActorCritic+novel,no pain,Loss Avoid,13,1.0,198
ActorCritic+novel,no pain,Loss Avoid,14,0.5,198
ActorCritic+novel,no pain,Loss Avoid,15,0.5,198
ActorCritic+novel,no pain,Loss Avoid,16,0.5,198
ActorCritic+novel,no pain,Loss Avoid,17,1.0,198
ActorCritic+novel,no pain,Loss Avoid,18,1.0,198
ActorCritic+novel,no pain,Loss Avoid,19,1.0,198
ActorCritic+novel,no pain,Loss Avoid,20,1.0,198
ActorCritic+novel,no pain,Loss Avoid,21,1.0,198
ActorCritic+novel,no pain,Loss Avoid,22,1.0,198
ActorCritic+novel,no pain,Loss Avoid,23,1.0,198
ActorCritic+novel,no pain,Loss Avoid,24,1.0,198
ActorCritic+novel,no pain,Reward,1,0.0,198
ActorCritic+novel,no pain,Reward,2,1.0,198
ActorCritic+novel,no pain,Reward,3,0.5,198
ActorCritic+novel,no pain,Reward,4,0.0,198
ActorCritic+novel,no pain,Reward,5,0.5,198
ActorCritic+novel,no pain,Reward,6,0.5,198
ActorCritic+novel,no pain,Reward,7,0.5,198
ActorCritic+novel,no pain,Reward,8,1.0,198
ActorCritic+novel,no pain,Reward,9,0.5,198
ActorCritic+novel,no pain,Reward,10,1.0,198
ActorCritic+novel,no pain,Reward,11,0.5,198
ActorCritic+novel,no pain,Reward,12,0.5,198
ActorCritic+novel,no pain,Reward,13,1.0,198
ActorCritic+novel,no pain,Reward,14,1.0,198
ActorCritic+novel,no pain,Reward,15,1.0,198
ActorCritic+novel,no pain,Reward,16,1.0,198
ActorCritic+novel,no pain,Reward,17,0.5,198
ActorCritic+novel,no pain,Reward,18,0.5,198
ActorCritic+novel,no pain,Reward,19,0.5,198
ActorCritic+novel,no pain,Reward,20,1.0,198
ActorCritic+novel,no pain,Reward,21,1.0,198
ActorCritic+novel,no pain,Reward,22,1.0,198
ActorCritic+novel,no pain,Reward,23,1.0,198
ActorCritic+novel,no pain,Reward,24,1.0,198
ActorCritic+novel,no pain,Loss Avoid,1,1.0,52
ActorCritic+novel,no pain,Loss Avoid,2,1.0,52
ActorCritic+novel,no pain,Loss Avoid,3,0.5,52
ActorCritic+novel,no pain,Loss Avoid,4,1.0,52
ActorCritic+novel,no pain,Loss Avoid,5,0.5,52
ActorCritic+novel,no pain,Loss Avoid,6,0.0,52
ActorCritic+novel,no pain,Loss Avoid,7,0.5,52
ActorCritic+novel,no pain,Loss Avoid,8,1.0,52
ActorCritic+novel,no pain,Loss Avoid,9,0.0,52
ActorCritic+novel,no pain,Loss Avoid,10,1.0,52
ActorCritic+novel,no pain,Loss Avoid,11,0.5,52
ActorCritic+novel,no pain,Loss Avoid,12,0.0,52
ActorCritic+novel,no pain,Loss Avoid,13,0.0,52
ActorCritic+novel,no pain,Loss Avoid,14,0.5,52
ActorCritic+novel,no pain,Loss Avoid,15,1.0,52
ActorCritic+novel,no pain,Loss Avoid,16,0.0,52
ActorCritic+novel,no pain,Loss Avoid,17,0.5,52
ActorCritic+novel,no pain,Loss Avoid,18,0.5,52
ActorCritic+novel,no pain,Loss Avoid,19,0.5,52
ActorCritic+novel,no pain,Loss Avoid,20,1.0,52
ActorCritic+novel,no pain,Loss Avoid,21,1.0,52
ActorCritic+novel,no pain,Loss Avoid,22,0.5,52
ActorCritic+novel,no pain,Loss Avoid,23,1.0,52
ActorCritic+novel,no pain,Loss Avoid,24,1.0,52
ActorCritic+novel,no pain,Reward,1,0.5,52
ActorCritic+novel,no pain,Reward,2,0.5,52
