model,group,A,B,E,F,N
Relative,no pain,98.0,59.5,40.0,2.0,47
Relative,no pain,98.0,60.5,26.5,12.0,52
Relative,no pain,77.0,40.5,61.0,26.0,39
Relative,no pain,71.0,35.0,76.5,21.5,39
Relative,no pain,67.5,37.5,71.5,21.0,51
Relative,no pain,73.5,40.0,43.0,42.5,48
Relative,no pain,89.5,32.0,71.5,6.0,47
Relative,no pain,74.5,16.0,71.5,36.5,50
Relative,no pain,58.5,54.0,46.5,38.0,52
Relative,no pain,83.5,64.5,37.0,10.5,54
Relative,no pain,87.0,61.0,42.0,6.0,53
Relative,no pain,98.0,41.5,56.0,2.0,51
Relative,no pain,70.5,58.5,42.0,24.0,55
Relative,no pain,98.5,65.5,32.5,0.5,53
Relative,no pain,63.0,52.5,46.0,35.5,52
Relative,no pain,64.0,40.0,51.0,40.0,55
Relative,no pain,95.5,57.0,37.0,9.5,47
Relative,no pain,86.0,33.0,73.5,9.0,44
Relative,no pain,91.5,52.0,46.0,8.0,51
Relative,no pain,84.5,19.5,78.5,20.0,41
Relative,no pain,97.0,64.5,31.5,2.0,56
Relative,no pain,86.5,64.5,38.0,12.0,45
Relative,no pain,96.0,43.0,56.0,4.0,47
Relative,no pain,84.5,25.0,74.5,14.5,48
Relative,no pain,96.0,61.5,35.5,3.5,52
Relative,no pain,47.0,50.5,55.0,43.5,53
Relative,no pain,86.5,54.5,45.5,9.0,54
Relative,no pain,95.0,51.5,35.5,14.5,53
Relative,no pain,94.5,60.0,34.5,10.0,47
Relative,no pain,100.0,42.0,54.5,2.5,50
Relative,no pain,77.5,51.5,54.5,15.0,48
Relative,no pain,88.5,37.0,61.0,13.0,46
Relative,no pain,72.5,44.0,54.0,26.5,51
Relative,no pain,94.5,51.5,34.0,12.0,60
Relative,no pain,96.0,58.0,48.5,1.5,40
Relative,no pain,98.0,63.0,29.0,4.5,55
Relative,no pain,85.5,55.5,33.5,19.0,57
Relative,no pain,89.0,53.0,46.0,13.0,44
Hybrid2012+bias,no pain,86.5,74.0,43.0,13.0,17
Hybrid2012+bias,no pain,94.0,59.5,44.5,2.5,44
Hybrid2012+bias,no pain,84.0,85.5,30.0,0.5,46
Hybrid2012+bias,no pain,96.0,40.0,33.0,47.0,17
Hybrid2012+bias,no pain,98.0,60.5,40.0,0.5,48
Hybrid2012+bias,no pain,64.5,55.0,48.5,36.0,40
Hybrid2012+bias,no pain,98.5,56.0,41.0,8.5,39
Hybrid2012+bias,no pain,71.5,56.0,60.0,13.0,45
Hybrid2012+bias,no pain,77.5,82.0,25.5,35.5,11
Hybrid2012+bias,no pain,96.0,63.5,28.0,21.5,30
Hybrid2012+bias,no pain,92.5,39.0,54.0,6.5,61
Hybrid2012+bias,no pain,65.0,46.0,49.0,32.5,60
Hybrid2012+bias,no pain,93.0,74.5,21.5,9.5,50
Hybrid2012+bias,no pain,98.0,60.0,34.5,10.0,41
Hybrid2012+bias,no pain,68.0,58.0,36.0,35.0,53
Hybrid2012+bias,no pain,89.5,59.5,32.0,15.0,54
Hybrid2012+bias,no pain,63.5,54.5,46.0,41.5,36
Hybrid2012+bias,no pain,85.0,77.0,27.0,33.0,8
Hybrid2012+bias,no pain,93.5,40.0,41.5,32.0,34
Hybrid2012+bias,no pain,84.0,68.0,49.0,19.5,10
Hybrid2012+bias,no pain,63.5,64.5,62.5,30.5,10
Hybrid2012+bias,no pain,96.5,62.0,39.0,4.0,43
Hybrid2012+bias,no pain,96.0,61.0,34.5,17.0,31
Hybrid2012+bias,no pain,86.0,46.5,66.0,1.5,46
Hybrid2012+bias,no pain,96.0,53.0,39.5,9.0,51
Hybrid2012+bias,no pain,85.0,64.0,49.0,18.0,18
Hybrid2012+bias,no pain,49.5,94.0,34.5,37.0,20
Hybrid2012+bias,no pain,92.0,69.5,17.5,16.0,55
Hybrid2012+bias,no pain,45.5,48.5,50.0,55.5,48
Hybrid2012+bias,no pain,54.0,52.5,55.5,33.5,54
Hybrid2012+bias,no pain,73.5,21.0,70.5,39.5,39
Hybrid2012+bias,no pain,100.0,66.0,36.5,0.5,42
Hybrid2012+bias,no pain,96.0,67.5,31.5,2.5,51
Hybrid2012+bias,no pain,97.5,22.5,50.5,50.0,9
Hybrid2012+bias,no pain,97.0,70.5,27.5,1.5,53
Hybrid2012+bias,no pain,96.0,73.0,26.5,3.5,48
Hybrid2012+bias,no pain,81.5,70.5,54.0,15.0,10
Hybrid2012+bias,no pain,71.5,37.5,61.5,43.0,22
Hybrid2012+bias,no pain,55.0,57.5,38.0,45.5,54
Hybrid2012+bias,no pain,87.0,43.0,31.5,37.5,47
Hybrid2012+bias,no pain,81.0,64.0,43.0,3.0,61
Hybrid2012+bias,no pain,89.5,40.5,50.0,33.5,22
Hybrid2012+bias,no pain,96.0,69.0,32.5,0.5,50
Hybrid2012+bias,no pain,96.0,55.0,20.5,45.5,17
Hybrid2012+bias,no pain,71.5,72.0,27.0,36.0,35
Hybrid2012+bias,no pain,75.5,56.5,71.0,1.0,40
Hybrid2012+bias,no pain,56.0,97.5,18.5,18.5,63
Hybrid2012+bias,no pain,82.5,50.0,63.0,18.0,22
Hybrid2012+bias,no pain,93.0,65.0,21.0,15.5,56
Hybrid2012+bias,no pain,93.0,49.5,45.5,12.0,46
Hybrid2012+bias,no pain,88.0,61.0,57.0,0.0,36
Hybrid2012+bias,no pain,88.0,79.0,28.5,12.5,32
Hybrid2012+bias,no pain,97.0,57.0,46.0,23.0,7
Hybrid2012+bias,no pain,93.5,65.5,16.0,27.0,42
Hybrid2012+bias,no pain,85.0,55.0,45.5,30.0,20
Hybrid2012+bias,no pain,87.5,25.0,50.0,46.0,31
Hybrid2012+bias,no pain,76.5,43.5,57.5,40.0,15
Hybrid2012+bias,no pain,96.0,62.0,33.5,11.0,42
Hybrid2012+bias,no pain,98.5,58.5,39.5,24.5,10
Hybrid2012+bias,no pain,93.0,46.5,56.0,2.5,50
Hybrid2012+bias,no pain,54.0,63.5,44.0,32.5,57
Hybrid2012+bias,no pain,52.0,52.0,52.0,44.5,46
Hybrid2012+bias,no pain,86.0,49.0,47.0,15.5,50
Hybrid2012+bias,no pain,82.5,62.0,64.0,0.0,33
Hybrid2012+bias,no pain,80.0,59.5,55.5,10.5,37
Hybrid2012+bias,no pain,96.0,64.5,28.5,8.5,52
Hybrid2012+bias,no pain,95.5,72.0,23.5,9.5,46
Hybrid2012+bias,no pain,86.5,77.5,10.5,28.0,42
Hybrid2012+bias,no pain,94.5,54.5,57.0,2.5,32
Hybrid2012+bias,no pain,70.5,56.0,54.5,35.0,19
Hybrid2012+bias,no pain,92.5,33.5,61.5,16.0,40
Hybrid2012+bias,no pain,95.5,68.5,38.5,0.0,42
Hybrid2012+bias,no pain,96.5,64.5,31.0,4.5,53
Hybrid2012+bias,no pain,77.0,36.5,59.0,30.0,42
Hybrid2012+bias,no pain,42.0,55.0,51.0,47.0,54
Hybrid2012+bias,no pain,93.0,30.5,52.0,36.5,26
Hybrid2012+bias,no pain,89.5,75.5,31.5,7.0,40
Hybrid2012+bias,no pain,70.0,7.0,80.0,54.0,28
Hybrid2012+bias,no pain,69.0,69.5,66.5,13.0,15
Hybrid2012+bias,no pain,87.5,52.0,39.5,27.5,35
Hybrid2012+bias,no pain,91.5,74.5,28.5,8.0,42
Hybrid2012+bias,no pain,81.0,65.5,47.5,25.0,12
Hybrid2012+bias,no pain,78.5,68.0,59.5,1.5,34
Hybrid2012+bias,no pain,84.0,56.5,59.0,5.0,39
Hybrid2012+bias,no pain,96.5,63.5,48.5,6.5,20
Hybrid2012+bias,no pain,67.0,51.0,39.5,38.0,55
Hybrid2012+bias,no pain,94.5,71.0,34.0,2.0,43
Hybrid2012+bias,no pain,88.0,70.5,29.5,2.5,63
Hybrid2012+bias,no pain,90.0,60.0,27.5,31.5,31
Hybrid2012+bias,no pain,85.0,74.0,28.0,8.5,54
Hybrid2012+bias,no pain,93.0,62.0,38.0,18.5,26
Hybrid2012+bias,no pain,98.0,67.0,26.5,6.5,50
Hybrid2012+bias,no pain,88.0,61.5,30.0,36.0,20
Hybrid2012+bias,no pain,71.5,66.5,50.0,15.5,39
Hybrid2012+bias,no pain,59.0,68.0,36.5,30.5,57
Hybrid2012+bias,no pain,75.0,59.5,57.5,18.5,28
Hybrid2012+bias,no pain,86.0,68.5,35.5,10.5,45
Hybrid2012+bias,no pain,80.5,23.5,55.5,48.5,32
Hybrid2012+bias,no pain,56.0,58.0,47.0,37.5,50
Hybrid2012+bias,no pain,74.0,80.5,36.5,7.0,50
Hybrid2012+bias,no pain,27.0,72.0,68.0,37.0,40
Hybrid2012+bias,no pain,91.0,56.0,60.5,2.0,30
Hybrid2012+bias,no pain,89.5,44.5,34.5,37.5,36
Hybrid2012+bias,no pain,95.5,62.5,33.0,6.5,52
Hybrid2012+bias,no pain,63.0,60.0,47.5,28.0,47
Hybrid2012+bias,no pain,81.5,51.5,25.0,44.0,42
Hybrid2012+bias,no pain,98.5,70.0,18.5,10.5,51
Hybrid2012+bias,no pain,80.0,49.5,65.5,25.0,11
Hybrid2012+bias,no pain,97.5,57.5,42.5,3.5,43
Hybrid2012+bias,no pain,98.0,23.5,68.5,32.5,8
Hybrid2012+bias,no pain,93.0,65.5,37.5,2.5,50
Hybrid2012+bias,no pain,88.0,72.5,30.0,12.5,40
Hybrid2012+bias,no pain,97.0,44.0,49.0,20.0,29
Hybrid2012+bias,no pain,69.0,66.5,53.0,4.0,59
Hybrid2012+bias,no pain,93.5,74.0,14.0,21.5,41
Hybrid2012+bias,no pain,46.0,51.5,45.5,53.5,52
Hybrid2012+bias,no pain,93.5,58.0,32.5,17.5,44
Hybrid2012+bias,no pain,92.0,46.5,47.0,14.5,46
Hybrid2012+bias,no pain,96.0,66.0,25.0,13.5,45
Hybrid2012+bias,no pain,100.0,58.0,45.0,0.5,41
Hybrid2012+bias,no pain,77.0,63.0,42.0,14.0,54
Hybrid2012+bias,no pain,42.0,94.0,12.5,49.0,51
Hybrid2012+bias,no pain,87.0,64.0,39.0,34.5,3
Hybrid2012+bias,no pain,95.5,65.5,39.0,1.0,45
Hybrid2012+bias,no pain,89.0,65.0,45.0,12.0,27
Hybrid2012+bias,no pain,97.5,70.0,18.0,17.0,42
Hybrid2012+bias,no pain,88.5,63.0,31.0,18.0,44
Hybrid2012+bias,no pain,85.5,66.0,27.5,30.0,30
Hybrid2021+bias+decay,no pain,88.0,68.0,49.0,15.5,11
Hybrid2021+bias+decay,no pain,92.0,61.5,40.0,4.0,52
Hybrid2021+bias+decay,no pain,97.5,46.0,33.5,29.0,37
Hybrid2021+bias+decay,no pain,90.0,44.0,68.5,18.0,10
Hybrid2021+bias+decay,no pain,93.5,44.5,49.5,22.0,29
Hybrid2021+bias+decay,no pain,91.5,36.0,38.5,45.5,26
Hybrid2021+bias+decay,no pain,91.5,65.0,41.0,6.5,40
Hybrid2021+bias+decay,no pain,72.5,50.0,51.5,23.5,50
Hybrid2021+bias+decay,no pain,96.5,67.5,23.0,36.0,6
Hybrid2021+bias+decay,no pain,97.0,60.0,31.0,15.5,39
Hybrid2021+bias+decay,no pain,75.5,48.0,50.5,31.0,37
Hybrid2021+bias+decay,no pain,57.5,49.0,55.0,31.5,58
Hybrid2021+bias+decay,no pain,87.0,79.0,21.5,13.0,46
Hybrid2021+bias+decay,no pain,93.0,46.0,56.0,3.0,50
Hybrid2021+bias+decay,no pain,52.5,64.5,52.0,27.5,53
Hybrid2021+bias+decay,no pain,77.5,69.5,39.0,19.0,39
Hybrid2021+bias+decay,no pain,60.0,62.5,47.0,31.5,43
Hybrid2021+bias+decay,no pain,62.0,58.0,50.5,51.5,7
Hybrid2021+bias+decay,no pain,97.0,42.5,54.0,4.0,50
Hybrid2021+bias+decay,no pain,77.0,63.5,61.0,18.5,12
Hybrid2021+bias+decay,no pain,79.0,78.5,34.5,19.0,27
Hybrid2021+bias+decay,no pain,98.0,58.0,43.0,2.5,43
Hybrid2021+bias+decay,no pain,91.0,54.5,64.5,4.0,21
Hybrid2021+bias+decay,no pain,85.0,39.5,66.5,10.0,43
Hybrid2021+bias+decay,no pain,89.0,48.0,65.5,2.5,38
Hybrid2021+bias+decay,no pain,84.5,64.5,38.0,28.5,18
Hybrid2021+bias+decay,no pain,63.5,63.0,47.0,40.5,21
Hybrid2021+bias+decay,no pain,87.5,58.5,22.5,23.0,61
Hybrid2021+bias+decay,no pain,48.0,45.5,51.0,58.5,41
Hybrid2021+bias+decay,no pain,50.5,51.5,49.0,45.5,53
Hybrid2021+bias+decay,no pain,80.5,22.5,57.5,52.0,25
Hybrid2021+bias+decay,no pain,99.0,66.0,34.0,1.5,45
Hybrid2021+bias+decay,no pain,96.0,63.5,36.0,1.0,52
Hybrid2021+bias+decay,no pain,96.5,25.5,55.5,43.0,10
Hybrid2021+bias+decay,no pain,90.5,76.0,31.5,1.0,47
Hybrid2021+bias+decay,no pain,94.5,75.5,31.0,0.5,44
Hybrid2021+bias+decay,no pain,71.0,67.0,64.5,3.0,37
Hybrid2021+bias+decay,no pain,81.0,21.0,64.0,44.0,30
Hybrid2021+bias+decay,no pain,46.5,54.0,55.0,45.5,44
Hybrid2021+bias+decay,no pain,85.5,39.5,58.0,21.0,39
Hybrid2021+bias+decay,no pain,84.5,62.5,42.0,3.5,59
Hybrid2021+bias+decay,no pain,92.0,44.5,54.0,26.5,16
Hybrid2021+bias+decay,no pain,96.5,68.5,30.5,0.5,54
Hybrid2021+bias+decay,no pain,94.0,52.5,60.0,7.5,21
Hybrid2021+bias+decay,no pain,74.0,72.0,54.5,1.5,42
Hybrid2021+bias+decay,no pain,60.5,71.5,72.0,0.0,40
Hybrid2021+bias+decay,no pain,66.0,60.0,38.5,37.5,42
Hybrid2021+bias+decay,no pain,91.0,58.0,46.5,9.0,39
Hybrid2021+bias+decay,no pain,94.5,63.5,22.5,13.5,58
Hybrid2021+bias+decay,no pain,90.5,66.0,34.5,14.0,37
Hybrid2021+bias+decay,no pain,93.0,58.5,48.0,0.0,48
Hybrid2021+bias+decay,no pain,87.5,80.0,13.0,17.5,50
Hybrid2021+bias+decay,no pain,52.0,84.5,56.0,32.0,3
Hybrid2021+bias+decay,no pain,90.0,68.5,33.5,4.0,54
Hybrid2021+bias+decay,no pain,75.0,71.0,22.0,44.0,26
Hybrid2021+bias+decay,no pain,89.5,43.0,48.5,28.5,31
Hybrid2021+bias+decay,no pain,68.0,18.0,76.5,54.0,17
Hybrid2021+bias+decay,no pain,98.0,62.0,29.5,14.5,39
Hybrid2021+bias+decay,no pain,95.5,60.5,41.0,23.0,11
Hybrid2021+bias+decay,no pain,96.5,44.0,59.0,2.0,44
Hybrid2021+bias+decay,no pain,58.0,50.5,41.0,45.5,54
Hybrid2021+bias+decay,no pain,43.5,52.5,53.0,48.0,51
Hybrid2021+bias+decay,no pain,82.0,59.0,41.0,18.0,45
Hybrid2021+bias+decay,no pain,92.5,63.0,52.0,0.0,35
Hybrid2021+bias+decay,no pain,97.0,70.5,35.5,0.5,40
Hybrid2021+bias+decay,no pain,96.0,62.5,35.5,1.5,54
Hybrid2021+bias+decay,no pain,97.0,71.0,28.0,1.5,51
Hybrid2021+bias+decay,no pain,94.0,69.0,22.0,11.0,52
Hybrid2021+bias+decay,no pain,93.5,52.0,49.0,15.5,29
Hybrid2021+bias+decay,no pain,97.0,52.5,42.0,22.0,21
Hybrid2021+bias+decay,no pain,90.5,52.5,25.5,34.5,40
Hybrid2021+bias+decay,no pain,95.5,66.5,45.0,0.0,35
Hybrid2021+bias+decay,no pain,97.5,66.5,32.5,4.5,43
Hybrid2021+bias+decay,no pain,92.5,24.0,54.0,33.5,39
Hybrid2021+bias+decay,no pain,49.0,52.5,49.5,48.0,48
Hybrid2021+bias+decay,no pain,89.0,43.0,37.5,42.5,25
Hybrid2021+bias+decay,no pain,95.5,72.5,32.0,7.5,34
Hybrid2021+bias+decay,no pain,96.0,39.5,45.0,11.0,62
Hybrid2021+bias+decay,no pain,71.0,70.5,58.0,19.5,14
Hybrid2021+bias+decay,no pain,89.5,60.5,50.5,4.0,38
Hybrid2021+bias+decay,no pain,96.5,70.5,20.0,10.0,52
Hybrid2021+bias+decay,no pain,64.0,77.0,23.5,53.5,15
Hybrid2021+bias+decay,no pain,81.5,78.0,40.0,0.0,47
Hybrid2021+bias+decay,no pain,80.0,63.0,49.0,8.5,45
Hybrid2021+bias+decay,no pain,94.5,62.0,45.0,9.5,28
Hybrid2021+bias+decay,no pain,67.5,54.5,43.5,32.0,51
Hybrid2021+bias+decay,no pain,91.5,70.0,34.5,2.0,51
Hybrid2021+bias+decay,no pain,93.0,69.5,32.5,1.0,54
Hybrid2021+bias+decay,no pain,88.0,55.5,38.0,30.5,26
Hybrid2021+bias+decay,no pain,88.5,69.0,24.0,16.0,51
Hybrid2021+bias+decay,no pain,94.5,62.5,18.0,40.0,20
Hybrid2021+bias+decay,no pain,100.0,61.0,29.0,6.0,55
Hybrid2021+bias+decay,no pain,93.5,53.5,37.0,24.5,31
Hybrid2021+bias+decay,no pain,75.0,56.5,49.0,18.5,47
Hybrid2021+bias+decay,no pain,65.5,59.0,41.0,30.0,55
Hybrid2021+bias+decay,no pain,76.0,71.0,42.0,9.0,50
Hybrid2021+bias+decay,no pain,91.5,48.5,57.0,3.5,44
Hybrid2021+bias+decay,no pain,81.5,29.5,52.0,45.5,31
Hybrid2021+bias+decay,no pain,53.5,52.5,49.0,37.5,60
Hybrid2021+bias+decay,no pain,88.5,68.0,30.0,12.5,48
Hybrid2021+bias+decay,no pain,65.5,91.5,40.5,1.5,48
Hybrid2021+bias+decay,no pain,96.0,57.0,50.5,5.5,30
Hybrid2021+bias+decay,no pain,81.5,53.0,38.5,37.0,28
Hybrid2021+bias+decay,no pain,90.5,78.0,19.5,9.0,52
Hybrid2021+bias+decay,no pain,48.0,69.5,56.5,25.0,47
Hybrid2021+bias+decay,no pain,65.5,57.0,37.5,42.5,40
Hybrid2021+bias+decay,no pain,95.0,68.5,28.0,10.5,42
Hybrid2021+bias+decay,no pain,85.5,65.0,29.0,34.5,21
Hybrid2021+bias+decay,no pain,91.0,55.0,47.5,5.5,47
Hybrid2021+bias+decay,no pain,98.5,43.0,50.5,20.5,25
Hybrid2021+bias+decay,no pain,96.0,57.0,37.0,2.0,60
Hybrid2021+bias+decay,no pain,80.0,79.5,28.0,12.0,46
Hybrid2021+bias+decay,no pain,92.5,62.5,38.5,5.0,50
Hybrid2021+bias+decay,no pain,79.0,37.0,62.5,21.5,45
Hybrid2021+bias+decay,no pain,95.0,71.5,20.0,22.5,31
Hybrid2021+bias+decay,no pain,47.0,55.0,52.0,46.5,45
Hybrid2021+bias+decay,no pain,95.5,54.0,35.0,16.5,44
Hybrid2021+bias+decay,no pain,95.0,61.5,32.0,14.0,43
Hybrid2021+bias+decay,no pain,89.5,77.5,21.0,17.5,37
Hybrid2021+bias+decay,no pain,99.0,67.5,31.5,2.0,46
Hybrid2021+bias+decay,no pain,64.5,62.0,61.0,8.5,54
Hybrid2021+bias+decay,no pain,67.5,87.0,13.0,27.5,56
Hybrid2021+bias+decay,no pain,88.0,51.5,48.5,35.0,6
Hybrid2021+bias+decay,no pain,96.5,65.5,36.0,6.0,38
Hybrid2021+bias+decay,no pain,88.0,72.0,36.5,3.5,47
Hybrid2021+bias+decay,no pain,96.0,68.0,29.0,9.0,43
Hybrid2021+bias+decay,no pain,91.0,58.0,40.0,13.5,43
Hybrid2021+bias+decay,no pain,91.5,70.0,29.0,13.5,39
